Distance(m),x(NI),x(CR),x(V),f(FCC_A1),f(BCC_A2)
5.412026726057906e-06,0.05000000000007332,0.9000000000001072,0.04999999999981955,0.02548869121917293,0.9745113087825608
5.434298440979955e-06,0.050000000000003486,0.9000000000000082,0.049999999999988304,0.02548869121917293,0.9745113087825608
5.456570155902004e-06,0.05000000000002902,0.9000000000000448,0.04999999999992622,0.02548869121917293,0.9745113087825608
5.478841870824053e-06,0.05000000000005389,0.9000000000000846,0.04999999999986151,0.02548869121917293,0.9745113087825608
5.501113585746102e-06,0.05000000000003779,0.9000000000000564,0.049999999999905745,0.02548869121917293,0.9745113087825608
5.523385300668151e-06,0.05000000000006444,0.9000000000001032,0.049999999999832456,0.02548869121917293,0.9745113087825608
5.5456570155902e-06,0.05000000000000793,0.9000000000000163,0.04999999999997572,0.02548869121917293,0.9745113087825608
5.5679287305122494e-06,0.05000000000010163,0.9000000000001543,0.049999999999743985,0.02548869121917293,0.9745113087825608
5.5902004454342985e-06,0.0500000000000167,0.9000000000000224,0.049999999999960826,0.02548869121917293,0.9745113087825608
5.6124721603563475e-06,0.050000000000103184,0.9000000000001575,0.04999999999973938,0.02548869121917293,0.9745113087825608
5.6347438752783965e-06,0.050000000000034905,0.9000000000000561,0.049999999999909,0.02548869121917293,0.9745113087825608
5.6570155902004455e-06,0.050000000000108735,0.9000000000001678,0.049999999999723446,0.02548869121917293,0.9745113087825608
5.6792873051224945e-06,0.050000000000042566,0.9000000000000712,0.04999999999988623,0.02548869121917293,0.9745113087825608
5.7015590200445435e-06,0.05000000000001403,0.9000000000000218,0.04999999999996421,0.02548869121917293,0.9745113087825608
5.7238307349665925e-06,0.050000000000048006,0.9000000000000775,0.04999999999987447,0.02548869121917293,0.9745113087825608
5.7461024498886416e-06,0.05000000000010907,0.9000000000001679,0.049999999999723,0.02548869121917293,0.9745113087825608
5.7683741648106906e-06,0.05000000000004168,0.9000000000000647,0.04999999999989356,0.02548869121917293,0.9745113087825608
