t0,tf,steps,phases,linearTimeSpacing,elements,time,xComp,Rcrit_beta,Gcrit_beta,Rad_beta,avgR_beta,avgAR_beta,betaFrac_beta,nucRate_beta,precipitateDensity_beta,dGs_beta,xEqAlpha_beta,xEqBeta_beta,PSDdata_beta,PSDsize_beta,PSD_beta,PSDbounds_beta,eqAspectRatio_beta
,,,,,,226.5075035074301,0.0019030688402864855,6.198915426321975e-10,1.6096076895793927e-19,7.058890042108926e-10,7.276186048662542e-09,1.0,0.00039069874528643254,8.849599661786637e+17,2.0128483540792417e+20,322637089.27369404,0.00015592627648979669,0.25,,,,,
,,,,,,226.8206827927429,0.0019026743030700767,6.199448318631044e-10,1.6098844426459253e-19,7.059422934417995e-10,7.284255361392734e-09,1.0,0.0003922883757675581,8.82620670661092e+17,2.0151000577260228e+20,322609356.0279829,0.00015592627648979669,0.25,,,,,
,,,,,,227.1342950935772,0.0019022784269067906,6.199983217395771e-10,1.610162261672756e-19,7.059957833182721e-10,7.2923374992005805e-09,1.0,0.0003938833959199387,8.802769577011725e+17,2.017347172690174e+20,322581523.1548963,0.00015592627648979669,0.25,,,,,
,,,,,,227.44834100863937,0.0019018812087908822,6.200520128814209e-10,1.6104411501492234e-19,7.06049474460116e-10,7.300432481215303e-09,1.0,0.0003954838178023083,8.779288629764461e+17,2.0195896741840388e+20,322553590.38481236,0.00015592627648979669,0.25,,,,,
,,,,,,227.76282113746362,0.0019014826457187238,6.201059059087143e-10,1.6107211115682153e-19,7.061033674874093e-10,7.3085403264508506e-09,1.0,0.0003970896534645343,8.75576422454324e+17,2.0218275375011496e+20,322525557.4483663,0.00015592627648979669,0.25,,,,,
,,,,,,228.07773608041308,0.001901082734688864,6.201600014445283e-10,1.6110021494403102e-19,7.061574630232234e-10,7.3166610538052365e-09,1.0,0.0003987009149473893,8.732196722559302e+17,2.0240607380172816e+20,322497424.075038,0.00015592627648979669,0.25,,,,,
,,,,,,228.39308643868094,0.0019006814727025342,6.202143001111808e-10,1.611284267274331e-19,7.062117616898759e-10,7.324794681988381e-09,1.0,0.00040031761428050154,8.708586488418246e+17,2.0262892511920977e+20,322469189.99510306,0.00015592627648979669,0.25,,,,,
,,,,,,228.7088728142917,0.0019002788567631886,6.202688025335047e-10,1.611567468594336e-19,7.062662641121998e-10,7.332941229602163e-09,1.0,0.0004019397634842115,8.684933888487941e+17,2.0285130525702744e+20,322440854.9379347,0.00015592627648979669,0.25,,,,,
,,,,,,229.02509581010247,0.001899874883876245,6.203235093370471e-10,1.611851756930279e-19,7.063209709157422e-10,7.341100715186635e-09,1.0,0.0004035673745706142,8.661239291785148e+17,2.0307321177829317e+20,322412418.6329428,0.00015592627648979669,0.25,,,,,
,,,,,,229.34175602980312,0.0018994695510496944,6.203784211494834e-10,1.6121371358253689e-19,7.063758827281785e-10,7.3492731570437824e-09,1.0,0.00040520045954110144,8.637503069271265e+17,2.032946422548806e+20,322383880.80884135,0.00015592627648979669,0.25,,,,,
,,,,,,229.658854077919,0.0018990628552938208,6.204335385981381e-10,1.612423608823199e-19,7.064310001768331e-10,7.357458573467443e-09,1.0,0.0004068390303874878,8.613725595063214e+17,2.0351559426758522e+20,322355241.1949389,0.00015592627648979669,0.25,,,,,
,,,,,,229.97639055981097,0.0018986547936214193,6.204888623132286e-10,1.6127111794846216e-19,7.064863238919236e-10,7.365656982627758e-09,1.0,0.00040848309909113413,8.589907244832265e+17,2.037360654062311e+20,322326499.5194553,0.00015592627648979669,0.25,,,,,
,,,,,,230.294366081677,0.0018982453630478548,6.205443929255122e-10,1.6129998513755303e-19,7.065418545042073e-10,7.3738684025671896e-09,1.0,0.0004101326776227078,8.566048396951855e+17,2.0395605326981602e+20,322297655.5107468,0.00015592627648979669,0.25,,,,,
,,,,,,230.61278125055313,0.0018978345605911193,6.206001310667703e-10,1.61328962806939e-19,7.065975926454654e-10,7.3820928511988264e-09,1.0,0.00041178777794195217,8.542149432249665e+17,2.0417555546664724e+20,322268708.8970567,0.00015592627648979669,0.25,,,,,
,,,,,,230.93163667431475,0.001897422383271888,6.206560773705051e-10,1.6135805131508736e-19,7.066535389492002e-10,7.390330346304979e-09,1.0,0.00041344841199745705,8.518210733660486e+17,2.043945696144689e+20,322239659.40615577,0.00015592627648979669,0.25,,,,,
,,,,,,231.25093296167776,0.001897008828113577,6.207122324712646e-10,1.6138725102123668e-19,7.067096940499596e-10,7.3985809055354755e-09,1.0,0.00041511459172642714,8.494232686546276e+17,2.0461309334059844e+20,322210506.76569533,0.00015592627648979669,0.25,,,,,
,,,,,,231.57067072219985,0.00189659389214282,6.207685970048848e-10,1.6141656228552427e-19,7.067660585835798e-10,7.406844546346703e-09,1.0,0.0004167863290527601,8.470215678569289e+17,2.0483112428205913e+20,322181250.7030836,0.00015592627648979669,0.25,,,,,
,,,,,,231.89085056628088,0.0018961775723891983,6.208251716086997e-10,1.6144598546909642e-19,7.068226331873948e-10,7.415121286047618e-09,1.0,0.0004184636358881331,8.446160099582661e+17,2.0504866008570964e+20,322151890.9453793,0.00015592627648979669,0.25,,,,,
,,,,,,232.2114731051653,0.0018957598658846998,6.208819569205358e-10,1.6147552093358718e-19,7.068794184992309e-10,7.423411141882035e-09,1.0,0.00042014652413417864,8.422066342103744e+17,2.0526569840839023e+20,322122427.219816,0.00015592627648979669,0.25,,,,,
,,,,,,232.5325389509426,0.0018953407696642832,6.209389535801055e-10,1.6150516904184445e-19,7.069364151588006e-10,7.431714130954802e-09,1.0,0.00042183500568021754,8.397934800634296e+17,2.0548223691704592e+20,322092859.25308084,0.00015592627648979669,0.25,,,,,
,,,,,,232.85404871654842,0.0018949202807659322,6.20996162228633e-10,1.615349301577368e-19,7.069936238073281e-10,7.440030270230275e-09,1.0,0.00042352909240302687,8.373765871833226e+17,2.056982732888562e+20,322063186.77151173,0.00015592627648979669,0.25,,,,,
,,,,,,233.17600301576596,0.0018944983962307165,6.210535835084062e-10,1.6156480464592187e-19,7.070510450871012e-10,7.44835957653058e-09,1.0,0.00042522879616660854,8.349559954720911e+17,2.059138052113708e+20,322033409.501332,0.00015592627648979669,0.25,,,,,
,,,,,,233.498402463227,0.0018940751131028472,6.211112180620966e-10,1.6159479287149394e-19,7.071086796407916e-10,7.456702066533514e-09,1.0,0.0004269341288219554,8.325317450989464e+17,2.0612883038265623e+20,322003527.1690052,0.00015592627648979669,0.25,,,,,
,,,,,,233.82124767441323,0.0018936504284297335,6.211690665349114e-10,1.61624895201105e-19,7.071665281136064e-10,7.465057756771498e-09,1.0,0.0004286451022068195,8.30103876397103e+17,2.063433465114101e+20,321973539.5001221,0.00015592627648979669,0.25,,,,,
,,,,,,234.14453926565724,0.0018932243392620425,6.212271295728898e-10,1.6165511200207994e-19,7.072245911515849e-10,7.473426663629666e-09,1.0,0.00043036172814547754,8.276724299437298e+17,2.065573513171008e+20,321943446.2202859,0.00015592627648979669,0.25,,,,,
,,,,,,234.46827785414408,0.0018927968426543406,6.212854078231336e-10,1.6168544364253781e-19,7.072828694018286e-10,7.481808803198473e-09,1.0,0.000432084018446143,8.252374465477632e+17,2.0677084253010258e+20,321913247.05499583,0.00015592627648979669,0.25,,,,,
,,,,,,234.79246405791142,0.001892367935664539,6.213439019339606e-10,1.617158904914734e-19,7.073413635126557e-10,7.490204191456755e-09,1.0,0.00043381198490319566,8.227989672414839e+17,2.0698381789182925e+20,321882941.72956926,0.00015592627648979669,0.25,,,,,
,,,,,,235.11709849585213,0.0018919376153534368,6.214026125551847e-10,1.6174645291890397e-19,7.074000741338797e-10,7.498612844342192e-09,1.0,0.00043554563929902514,8.203570332663133e+17,2.071962751548646e+20,321852529.9689996,0.00015592627648979669,0.25,,,,,
,,,,,,235.44218178771467,0.001891505878785321,6.214615403375171e-10,1.617771312955596e-19,7.074590019162121e-10,7.50703477763815e-09,1.0,0.00043728499340161143,8.179116860996538e+17,2.0740821208309983e+20,321822011.4982688,0.00015592627648979669,0.25,,,,,
,,,,,,235.76771455410423,0.001891072723028024,6.215206859335813e-10,1.6180792599341287e-19,7.075181475122763e-10,7.515470006972268e-09,1.0,0.0004390300589642912,8.154629674063923e+17,2.0761962645185593e+20,321791386.0418239,0.00015592627648979669,0.25,,,,,
,,,,,,236.0936974164842,0.0018906381451529817,6.215800499968803e-10,1.618388373851426e-19,7.075775115755754e-10,7.523918547814546e-09,1.0,0.00044078084772552394,8.130109190859259e+17,2.0783051604802172e+20,321760653.3241149,0.00015592627648979669,0.25,,,,,
,,,,,,236.42013099717718,0.0018902021422352916,6.216396331820683e-10,1.618698658442768e-19,7.076370947607634e-10,7.53238041547555e-09,1.0,0.00044253737140865715,8.105555832581521e+17,2.080408786701876e+20,321729813.06945634,0.00015592627648979669,0.25,,,,,
,,,,,,236.74701591936622,0.00188976471135377,6.216994361451255e-10,1.6190101174528535e-19,7.076968977238205e-10,7.5408556251047e-09,1.0,0.0004442996417216908,8.080970022541101e+17,2.082507121287769e+20,321698865.0019389,0.00015592627648979669,0.25,,,,,
,,,,,,237.07435280709626,0.00188932584959158,6.217594595440755e-10,1.6193227546395521e-19,7.077569211227706e-10,7.549344191620186e-09,1.0,0.00044606767035475345,8.056352185818796e+17,2.0846001424616577e+20,321667808.8450612,0.00015592627648979669,0.25,,,,,
,,,,,,237.40214228527438,0.0018888855540357143,6.218197040366472e-10,1.6196365737617382e-19,7.078171656153423e-10,7.557846129777084e-09,1.0,0.00044784146898217654,8.031702750326988e+17,2.0866878285683766e+20,321636644.32294214,0.00015592627648979669,0.25,,,,,
,,,,,,237.73038497967235,0.0018884438217765045,6.218801702832782e-10,1.6199515785949538e-19,7.078776318619732e-10,7.56636145423257e-09,1.0,0.00044962104926447904,8.007022145417349e+17,2.0887701580749344e+20,321605371.15876913,0.00015592627648979669,0.25,,,,,
,,,,,,238.05908151692694,0.001888000649908233,6.219408589447829e-10,1.6202677729192754e-19,7.079383205234779e-10,7.574890179475546e-09,1.0,0.00045140642284589145,7.982310802936716e+17,2.090847109571967e+20,321573989.07600737,0.00015592627648979669,0.25,,,,,
,,,,,,238.38823252454137,0.001887556035529193,6.220017706839355e-10,1.6205851605275765e-19,7.079992322626306e-10,7.58343231982529e-09,1.0,0.000453197601354122,7.957569156490661e+17,2.0929186617749265e+20,321542497.7975833,0.00015592627648979669,0.25,,,,,
,,,,,,238.71783863088643,0.001887109975741745,6.220629061641194e-10,1.6209037452185062e-19,7.080603677428145e-10,7.591987889429344e-09,1.0,0.0004549945964001206,7.932797642044408e+17,2.094984793525492e+20,321510897.0465859,0.00015592627648979669,0.25,,,,,
,,,,,,239.04790046520174,0.001886662467652377,6.221242660504251e-10,1.6212235308022251e-19,7.081217276291201e-10,7.600556902261997e-09,1.0,0.00045679741957784366,7.907996697410088e+17,2.0970454837928018e+20,321479186.5457015,0.00015592627648979669,0.25,,,,,
,,,,,,239.37841865759694,0.0018862135083721437,6.221858510092558e-10,1.6215445210983687e-19,7.081833125879509e-10,7.609139372079442e-09,1.0,0.00045860608246247486,7.883166762412508e+17,2.099100711674752e+20,321447366.01742005,0.00015592627648979669,0.25,,,,,
,,,,,,239.7093938390531,0.0018857630950168138,6.222476617075974e-10,1.6218667199322542e-19,7.082451232862925e-10,7.617735312408516e-09,1.0,0.0004604205966098339,7.858308279201892e+17,2.1011504563993916e+20,321415435.1844153,0.00015592627648979669,0.25,,,,,
,,,,,,240.04082664142302,0.001885311224705612,6.223096988150273e-10,1.6221901311453689e-19,7.083071603937223e-10,7.626344736694328e-09,1.0,0.00046224097356144933,7.833421691338563e+17,2.1031946973260146e+20,321383393.76850915,0.00015592627648979669,0.25,,,,,
,,,,,,240.37271769743387,0.0018848578945621197,6.223719630010029e-10,1.6225147585812544e-19,7.08369424579698e-10,7.634967658201258e-09,1.0,0.0004640672248409168,7.808507444992613e+17,2.1052334139466698e+20,321351241.49207526,0.00015592627648979669,0.25,,,,,
,,,,,,240.70506764068736,0.001884403101714337,6.224344549374924e-10,1.6228406060992324e-19,7.084319165161875e-10,7.643604090011751e-09,1.0,0.00046589936195365984,7.783565987753586e+17,2.1072665858872528e+20,321318978.076683,0.00015592627648979669,0.25,,,,,
,,,,,,241.0378771056613,0.00188394684329474,6.22497175296492e-10,1.6231676775614813e-19,7.084946368751871e-10,7.652254045023907e-09,1.0,0.0004677373963866946,7.758597769720412e+17,2.1092941929089814e+20,321286603.2443815,0.00015592627648979669,0.25,,,,,
,,,,,,241.37114672771068,0.0018834891164403865,6.225601247522687e-10,1.623495976844742e-19,7.085575863309638e-10,7.660917535794891e-09,1.0,0.0004695813396081957,7.733603242489829e+17,2.1113162149095152e+20,321254116.71654516,0.00015592627648979669,0.25,,,,,
,,,,,,241.70487714306904,0.0018830299182939873,6.226233039798906e-10,1.6238255078326746e-19,7.086207655585856e-10,7.669594574678519e-09,1.0,0.000471431203063192,7.708582859792538e+17,2.1133326319243146e+20,321221518.21463436,0.00015592627648979669,0.25,,,,,
,,,,,,242.03906898884958,0.0018825692460020923,6.226867136560322e-10,1.624156274420072e-19,7.086841752347272e-10,7.678285173934056e-09,1.0,0.0004732869981808623,7.683537077121865e+17,2.1153434241278496e+20,321188807.45978284,0.00015592627648979669,0.25,,,,,
,,,,,,242.3737229030464,0.0018821070967156978,6.227503544578209e-10,1.6244882805068594e-19,7.08747816036516e-10,7.686989346521989e-09,1.0,0.00047514873637209497,7.658466352222994e+17,2.1173485715861543e+20,321155984.1733953,0.00015592627648979669,0.25,,,,,
,,,,,,242.70883952453593,0.001881643467590566,6.228142270650852e-10,1.6248215300098399e-19,7.088116886437802e-10,7.695707104968918e-09,1.0,0.00047701642902819386,7.633371144093261e+17,2.1193480545797587e+20,321123048.07599056,0.00015592627648979669,0.25,,,,,
,,,,,,243.04441949307727,0.0018811783557872855,6.228783321582286e-10,1.6251560268516205e-19,7.088757937369237e-10,7.704438461351107e-09,1.0,0.0004788900875206372,7.608251913896993e+17,2.1213418536082204e+20,321089998.8883007,0.00015592627648979669,0.25,,,,,
,,,,,,243.38046344931476,0.0018807117584713287,6.229426704179593e-10,1.6254917749592147e-19,7.089401319966543e-10,7.71318342740506e-09,1.0,0.00048076972320084847,7.583109125060922e+17,2.1233299493580413e+20,321056836.3314132,0.00015592627648979669,0.25,,,,,
,,,,,,243.71697203477828,0.0018802436728144103,6.230072425279829e-10,1.6258287782781127e-19,7.090047041066779e-10,7.721942014462366e-09,1.0,0.0004826553473947149,7.55794324209029e+17,2.1253123226848775e+20,321023560.12538505,0.00015592627648979669,0.25,,,,,
,,,,,,244.05394589188475,0.0018797740959921206,6.230720491719455e-10,1.6261670407563448e-19,7.090695107506406e-10,7.730714233721675e-09,1.0,0.0004845469714121247,7.532754731876182e+17,2.127288954604443e+20,320990169.9908214,0.00015592627648979669,0.25,,,,,
,,,,,,244.39138566393933,0.0018793030251849413,6.231370910358449e-10,1.6265065663570823e-19,7.0913455261454e-10,7.739500096171983e-09,1.0,0.00048644460654287955,7.507544062636905e+17,2.1292598262876766e+20,320956665.64763606,0.00015592627648979669,0.25,,,,,
,,,,,,244.72929199513658,0.0018788304575784683,6.232023688056403e-10,1.6268473590461783e-19,7.091998303843354e-10,7.748299612584357e-09,1.0,0.0004883482640557815,7.482311704927181e+17,2.1312249190588832e+20,320923046.816285,0.00015592627648979669,0.25,,,,,
,,,,,,245.06766553056178,0.001878356390363474,6.232678831702323e-10,1.6271894228077404e-19,7.092653447489273e-10,7.757112793517047e-09,1.0,0.0004902579551983977,7.457058130344438e+17,2.1331842143948636e+20,320889313.2162347,0.00015592627648979669,0.25,,,,,
,,,,,,245.40650691619246,0.001877880820736729,6.233336348189541e-10,1.6275327616310527e-19,7.093310963976491e-10,7.765939649246173e-09,1.0,0.0004921736911937392,7.431783812585028e+17,2.1351376939252482e+20,320855464.5672567,0.00015592627648979669,0.25,,,,,
,,,,,,245.74581679889843,0.0018774037459003635,6.233996244416729e-10,1.6278773795111184e-19,7.093970860203679e-10,7.774780189830623e-09,1.0,0.0004940954832428368,7.406489227377343e+17,2.1370853394332195e+20,320821500.5893781,0.00015592627648979669,0.25,,,,,
,,,,,,246.08559582644475,0.0018769251630610271,6.234658527310841e-10,1.62822328046066e-19,7.094633143097791e-10,7.783634425193818e-09,1.0,0.0004960233425281175,7.381174851492293e+17,2.1390271328562138e+20,320787421.0017033,0.00015592627648979669,0.25,,,,,
,,,,,,246.42584464749177,0.0018764450694307782,6.235323203798345e-10,1.628570468495111e-19,7.095297819585296e-10,7.792502365045008e-09,1.0,0.0004979572802098348,7.355841163942221e+17,2.1409630562871355e+20,320753225.5238976,0.00015592627648979669,0.25,,,,,
,,,,,,246.76656391159676,0.0018759634622271372,6.23599028082828e-10,1.628918947644677e-19,7.095964896615231e-10,7.801384018878235e-09,1.0,0.0004998973074258371,7.330488644988602e+17,2.1428930919753063e+20,320718913.8750032,0.00015592627648979669,0.25,,,,,
,,,,,,247.1077542692151,0.0018754803386740538,6.236659765358638e-10,1.6292687219472402e-19,7.096634381145589e-10,7.810279395892347e-09,1.0,0.0005018434352876838,7.305117776697112e+17,2.1448172223276738e+20,320684485.77414304,0.00015592627648979669,0.25,,,,,
,,,,,,247.44941637170146,0.0018749956960009803,6.237331664360069e-10,1.629619795450312e-19,7.097306280147019e-10,7.819188505074873e-09,1.0,0.0005037956748843664,7.279729042761514e+17,2.1467354299099618e+20,320649940.9403326,0.00015592627648979669,0.25,,,,,
,,,,,,247.79155087131122,0.0018745095314421853,6.238005984817346e-10,1.6299721722118172e-19,7.097980600604297e-10,7.828111355264322e-09,1.0,0.0005057540372850836,7.254322928423323e+17,2.148647697447827e+20,320615279.0924076,0.00015592627648979669,0.25,,,,,
,,,,,,248.1341584212017,0.0018740218422376308,6.238682733723282e-10,1.6303258562969298e-19,7.098657349510232e-10,7.837047955076423e-09,1.0,0.0005077185335356964,7.22889992070387e+17,2.1505540078280946e+20,320580499.9493396,0.00015592627648979669,0.25,,,,,
,,,,,,248.47723967543266,0.0018735326256330322,6.239361918094207e-10,1.6306808517861835e-19,7.099336533881157e-10,7.845998312902763e-09,1.0,0.0005096891746584909,7.20346050774447e+17,2.1524543440997646e+20,320545603.2294431,0.00015592627648979669,0.25,,,,,
,,,,,,248.82079528896887,0.0018730418788817126,6.240043544950668e-10,1.6310371627654e-19,7.100018160737619e-10,7.854962436762776e-09,1.0,0.0005116659716447075,7.178005179584356e+17,2.1543486894753035e+20,320510588.65137035,0.00015592627648979669,0.25,,,,,
,,,,,,249.16482591768053,0.0018725495992411474,6.240727621330208e-10,1.631394793332387e-19,7.100702237117158e-10,7.863940334588581e-09,1.0,0.0005136489354684589,7.15253442761243e+17,2.1562370273317254e+20,320475455.9334579,0.00015592627648979669,0.25,,,,,
,,,,,,249.50933221834458,0.0018720557839746617,6.241414154279416e-10,1.631753747592802e-19,7.101388770066366e-10,7.872932014088309e-09,1.0,0.0005156380770798936,7.127048744872708e+17,2.1581193412118056e+20,320440204.7941372,0.00015592627648979669,0.25,,,,,
,,,,,,249.85431484864608,0.0018715604303516946,6.242103150863882e-10,1.6321140296653719e-19,7.102077766650832e-10,7.881937482665698e-09,1.0,0.0005176334074041243,7.10154862563743e+17,2.159995614825138e+20,320404834.9514267,0.00015592627648979669,0.25,,,,,
,,,,,,250.19977446717945,0.0018710635356491848,6.242794618157237e-10,1.6324756436761838e-19,7.102769233944188e-10,7.890956747405402e-09,1.0,0.0005196349373356528,7.076034565832696e+17,2.1618658320493327e+20,320369346.12349737,0.00015592627648979669,0.25,,,,,
,,,,,,250.54571173344974,0.0018705650971491054,6.243488563250717e-10,1.632838593763703e-19,7.103463179037667e-10,7.899989815278801e-09,1.0,0.0005216426777482961,7.050507062628937e+17,2.1637299769310688e+20,320333738.0281847,0.00015592627648979669,0.25,,,,,
,,,,,,250.89212730787372,0.0018700651121390651,6.244184993241849e-10,1.6332028840728761e-19,7.1041596090288e-10,7.909036693059276e-09,1.0,0.0005236566394927605,7.024966614876325e+17,2.165588033687315e+20,320298010.38357204,0.00015592627648979669,0.25,,,,,
,,,,,,251.23902185178176,0.0018695635779128832,6.244883915251815e-10,1.633568518764229e-19,7.104858531038766e-10,7.918097387280965e-09,1.0,0.0005256768333943332,6.99941372238446e+17,2.167439986706295e+20,320262162.90710276,0.00015592627648979669,0.25,,,,,
,,,,,,251.58639602741763,0.001869060491772475,6.245585336400758e-10,1.6339355020009701e-19,7.105559952187709e-10,7.927171904104163e-09,1.0,0.0005277032702452782,6.973848886891428e+17,2.1692858205487746e+20,320226195.3168498,0.00015592627648979669,0.25,,,,,
,,,,,,251.93425049794166,0.0018685558510246106,6.246289263837159e-10,1.6343038379643774e-19,7.10626387962411e-10,7.936260249553698e-09,1.0,0.0005297359608178946,6.948272610865942e+17,2.1711255199489458e+20,320190107.33001214,0.00015592627648979669,0.25,,,,,
,,,,,,252.28258592743077,0.0018680496529820878,6.246995704710873e-10,1.6346735308397098e-19,7.106970320497823e-10,7.945362429434778e-09,1.0,0.0005317749158597951,6.922685398562093e+17,2.17295906981568e+20,320153898.6643,0.00015592627648979669,0.25,,,,,
,,,,,,252.6314029808801,0.0018675418949646268,6.247704666190127e-10,1.6350445848251196e-19,7.107679281977078e-10,7.954478449272345e-09,1.0,0.000533820146090292,6.897087755318874e+17,2.1747864552335216e+20,320117569.0370668,0.00015592627648979669,0.25,,,,,
,,,,,,252.9807023242042,0.001867032574299821,6.248416155462401e-10,1.6354170041321343e-19,7.108390771249352e-10,7.963608314248969e-09,1.0,0.0005358716621965772,6.871480187506651e+17,2.1766076614636827e+20,320081118.1652667,0.00015592627648979669,0.25,,,,,
,,,,,,253.33048462423838,0.0018665216883199545,6.249130179711827e-10,1.6357907929738438e-19,7.109104795498777e-10,7.972752029424232e-09,1.0,0.0005379294748465322,6.845863203392724e+17,2.178422673945318e+20,320044545.7666159,0.00015592627648979669,0.25,,,,,
,,,,,,253.68075054873995,0.0018660092343639177,6.249846746149363e-10,1.6361659555807175e-19,7.109821361936314e-10,7.98190959960527e-09,1.0,0.0005399935946810182,6.820237311930474e+17,2.1802314782963882e+20,320007851.5580492,0.00015592627648979669,0.25,,,,,
,,,,,,254.0315007663897,0.001865495209779346,6.250565862000459e-10,1.6365424961941632e-19,7.11054047778741e-10,7.991081029209967e-09,1.0,0.0005420640323052534,6.79460302322506e+17,2.182034060314705e+20,319971035.2563557,0.00015592627648979669,0.25,,,,,
,,,,,,254.38273594679225,0.0018649796119189607,6.251287534494723e-10,1.6369204190611394e-19,7.111262150281674e-10,8.000266322506795e-09,1.0,0.0005441407983035551,6.768960848910345e+17,2.1838304059790498e+20,319934096.57871026,0.00015592627648979669,0.25,,,,,
,,,,,,254.73445676047876,0.0018644624381418133,6.252011770876219e-10,1.6372997284395646e-19,7.11198638666317e-10,8.009465483534815e-09,1.0,0.00054622390323433,6.743311301722074e+17,2.1856205014502002e+20,319897035.24214935,0.00015592627648979669,0.25,,,,,
,,,,,,255.08666387890733,0.0018639436858155878,6.252738578416275e-10,1.6376804286050445e-19,7.112713194203225e-10,8.01867851596261e-09,1.0,0.0005483133576207921,6.717654894983287e+17,2.1874043330717614e+20,319859850.9629188,0.00015592627648979669,0.25,,,,,
,,,,,,255.43935797446434,0.0018634233523139676,6.253467964379186e-10,1.6380625238329315e-19,7.113442580166136e-10,8.027905423251956e-09,1.0,0.0005504091719615733,6.691992143902049e+17,2.1891818873714298e+20,319822543.4582318,0.00015592627648979669,0.25,,,,,
,,,,,,255.7925397204659,0.0018629014350166682,6.254199936054972e-10,1.6384460184154991e-19,7.114174551841923e-10,8.03714620865733e-09,1.0,0.0005525113567305934,6.666323564284511e+17,2.1909531510618122e+20,319785112.4445957,0.00015592627648979669,0.25,,,,,
,,,,,,256.1462097911591,0.0018623779313124544,6.254934500743609e-10,1.638830916653702e-19,7.114909116530559e-10,8.046400875047458e-09,1.0,0.0005546199223648971,6.640649673118294e+17,2.1927181110414803e+20,319747557.638622,0.00015592627648979669,0.25,,,,,
,,,,,,256.5003688617232,0.0018618528385959529,6.255671665763051e-10,1.6392172228614023e-19,7.115646281550001e-10,8.055669425094423e-09,1.0,0.000556734879277502,6.614970988241746e+17,2.1944767543958595e+20,319709878.7566191,0.00015592627648979669,0.25,,,,,
,,,,,,256.8550176082713,0.00186132615426804,6.256411438435383e-10,1.63960494135813e-19,7.116386054222333e-10,8.06495186125107e-09,1.0,0.0005588562378558281,6.589288028844659e+17,2.1962290683983197e+20,319672075.5153032,0.00015592627648979669,0.25,,,,,
,,,,,,257.2101567078505,0.0018607978757396544,6.25715382610568e-10,1.6399940764789884e-19,7.117128441892631e-10,8.074248185538077e-09,1.0,0.0005609840084463464,6.563601314728595e+17,2.1979750405109993e+20,319634147.63083744,0.00015592627648979669,0.25,,,,,
,,,,,,257.5657868384449,0.0018602680004262794,6.257898836127135e-10,1.6403846325668779e-19,7.117873451914086e-10,8.083558399852798e-09,1.0,0.000563118201376798,6.537911366845074e+17,2.1997146583858322e+20,319596094.8195952,0.00015592627648979669,0.25,,,,,
,,,,,,257.92190867897574,0.0018597365257515149,6.258646475865857e-10,1.6407766139750327e-19,7.118621091652807e-10,8.092882505773506e-09,1.0,0.0005652588269418091,6.512218707087625e+17,2.201447909865464e+20,319557916.7979177,0.00015592627648979669,0.25,,,,,
,,,,,,258.27852290930275,0.0018592034491474968,6.259396752705187e-10,1.6411700250693044e-19,7.119371368492137e-10,8.10222050453819e-09,1.0,0.0005674058954011983,6.486523858105838e+17,2.2031747829841435e+20,319519613.2818969,0.00015592627648979669,0.25,,,,,
,,,,,,258.63563021022594,0.0018586687680514748,6.260149674038583e-10,1.6415648702244502e-19,7.120124289825533e-10,8.111572397227202e-09,1.0,0.0005695594169937649,6.460827343545573e+17,2.204895265968664e+20,319481183.9877418,0.00015592627648979669,0.25,,,,,
,,,,,,258.9932312634865,0.0018581324799112008,6.260905247274218e-10,1.6419611538265654e-19,7.120879863061168e-10,8.120938184485384e-09,1.0,0.0005717194019155753,6.435129687851505e+17,2.2066093472392472e+20,319442628.6315471,0.00015592627648979669,0.25,,,,,
,,,,,,259.35132675176817,0.001857594582179354,6.261663479836553e-10,1.64235888027393e-19,7.121638095623504e-10,8.13031786680618e-09,1.0,0.000573885860342431,6.409431416184264e+17,2.208317015410402e+20,319403946.92921567,0.00015592627648979669,0.25,,,,,
,,,,,,259.7099173586987,0.0018570550723177144,6.262424379156916e-10,1.6427580539720862e-19,7.122398994943867e-10,8.139711444324734e-09,1.0,0.0005760588024130408,6.38373305474061e+17,2.2100182592918782e+20,319365138.59694284,0.00015592627648979669,0.25,,,,,
,,,,,,260.0690037688513,0.0018565139477953576,6.26318795268855e-10,1.6431586793417549e-19,7.1231625684755e-10,8.149118916905862e-09,1.0,0.0005782382382363075,6.358035130174753e+17,2.2117130678894366e+20,319326203.3504516,0.00015592627648979669,0.25,,,,,
,,,,,,260.42858666774487,0.0018559712060886742,6.263954207892011e-10,1.643560760811196e-19,7.123928823678962e-10,8.158540284146277e-09,1.0,0.0005804241778912385,6.332338170107066e+17,2.213401430405768e+20,319287140.90574044,0.00015592627648979669,0.25,,,,,
,,,,,,260.78866674184695,0.0018554268446829998,6.264723152244109e-10,1.6439643028209184e-19,7.124697768031059e-10,8.167975545296428e-09,1.0,0.000582616631420385,6.306642702770442e+17,2.2150833362413152e+20,319247950.9786311,0.00015592627648979669,0.25,,,,,
,,,,,,261.149244678574,0.0018548808610699577,6.265494793230123e-10,1.6443693098196187e-19,7.125469409017073e-10,8.177424699386133e-09,1.0,0.0005848156088405421,6.280949257265169e+17,2.2167587749951632e+20,319208633.2851678,0.00015592627648979669,0.25,,,,,
